Date,IBM
2016-09-16,107.59874725341795
2016-09-19,108.31916809082033
2016-09-20,108.02542877197266
2016-09-21,108.78079223632812
2016-09-22,109.18643188476562
2016-09-23,108.3961181640625
2016-09-26,107.69669342041016
2016-09-27,109.64806365966795
2016-09-28,110.71118927001952
2016-09-29,110.58527374267578
2016-09-30,111.10285949707033
2016-10-03,110.2355728149414
2016-10-04,109.4312515258789
2016-10-05,109.86487579345705
2016-10-06,109.72498321533205
2016-10-07,108.87872314453124
2016-10-10,109.82292175292967
2016-10-11,108.26319885253906
2016-10-12,107.91348266601562
2016-10-13,107.5148696899414
2016-10-14,108.02542877197266
2016-10-17,108.2492218017578
2016-10-18,105.41657257080078
2016-10-19,105.79428100585938
2016-10-20,105.97611236572266
2016-10-21,104.65420532226562
2016-10-24,105.31169128417967
2016-10-25,105.52848052978516
2016-10-26,106.17893981933594
2016-10-27,107.25604248046876
2016-10-28,106.7385025024414
2016-10-31,107.49385833740234
2016-11-01,106.8643569946289
2016-11-02,106.27685546875
2016-11-03,106.57061767578124
2016-11-04,106.6125717163086
2016-11-07,108.91366577148438
2016-11-08,109.51359558105467
2016-11-09,109.25951385498048
2016-11-10,113.0776596069336
2016-11-11,113.81874084472656
2016-11-14,111.65909576416016
2016-11-15,111.98371887207033
2016-11-16,112.4213409423828
2016-11-17,112.78124237060548
2016-11-18,113.19766998291016
2016-11-21,114.87742614746094
2016-11-22,114.80680084228516
2016-11-23,114.31983184814452
2016-11-25,115.13851165771484
2016-11-28,116.11247253417967
2016-11-29,115.41376495361328
2016-11-30,114.48921966552734
2016-12-01,112.79537963867188
2016-12-02,112.93651580810548
2016-12-05,112.8094711303711
2016-12-06,113.16942596435548
2016-12-07,116.30301666259766
2016-12-08,116.70531463623048
2016-12-09,117.52400970458984
2016-12-12,116.80412292480467
2016-12-13,118.77317810058594
2016-12-14,118.92849731445312
2016-12-15,118.5826644897461
2016-12-16,117.6722183227539
2016-12-19,117.63690185546876
2016-12-20,118.28623962402344
2016-12-21,118.09566497802734
2016-12-22,117.90515899658205
2016-12-23,117.65811157226562
2016-12-27,117.96156311035156
2016-12-28,117.29110717773438
2016-12-29,117.5804672241211
2016-12-30,117.14993286132812
2017-01-03,117.99686431884766
2017-01-04,119.4577865600586
2017-01-05,119.06253051757812
2017-01-06,119.64836883544922
2017-01-09,118.3215103149414
2017-01-10,116.81826782226562
2017-01-11,118.39209747314452
2017-01-12,118.5332489013672
2017-01-13,118.1027603149414
2017-01-17,118.4908676147461
2017-01-18,117.72161102294922
2017-01-19,117.72866821289062
2017-01-20,120.36825561523438
2017-01-23,120.70700073242188
2017-01-24,124.1440658569336
2017-01-25,125.83086395263672
2017-01-26,126.09197998046876
2017-01-27,125.13213348388672
2017-01-30,124.07350158691406
2017-01-31,123.17008209228516
2017-02-01,123.0078125
2017-02-02,123.21249389648438
2017-02-03,124.08759307861328
2017-02-06,124.11587524414062
2017-02-07,125.95084381103516
2017-02-08,125.31773376464844
2017-02-09,126.05752563476562
2017-02-10,127.10320281982422
2017-02-13,127.58690643310548
2017-02-14,128.13465881347656
2017-02-15,129.2372589111328
2017-02-16,129.05943298339844
2017-02-17,128.518798828125
2017-02-21,128.22714233398438
2017-02-22,128.8602752685547
2017-02-23,129.21591186523438
2017-02-24,129.00245666503906
2017-02-27,127.61534881591795
2017-02-28,127.91415405273438
2017-03-01,129.42930603027344
2017-03-02,128.41921997070312
2017-03-03,128.07777404785156
2017-03-06,128.37652587890625
2017-03-07,128.3125
2017-03-08,127.65095520019533
2017-03-09,126.03619384765624
2017-03-10,126.4985809326172
2017-03-13,125.52404022216795
2017-03-14,124.99763488769533
2017-03-15,125.06165313720705
2017-03-16,126.078857421875
2017-03-17,124.94784545898438
2017-03-20,124.98340606689452
2017-03-21,123.68879699707033
2017-03-22,124.3289566040039
2017-03-23,124.35738372802734
2017-03-24,123.65316772460938
2017-03-27,123.61051177978516
2017-03-28,124.13690948486328
2017-03-29,123.73141479492188
2017-03-30,123.67452239990234
2017-03-31,123.87371063232422
2017-04-03,124.1297836303711
2017-04-04,124.14398956298828
2017-04-05,122.9773941040039
2017-04-06,122.6715087890625
2017-04-07,122.4510269165039
2017-04-10,121.78233337402344
2017-04-11,121.34131622314452
2017-04-12,121.39820861816406
2017-04-13,120.59441375732422
2017-04-17,121.7112274169922
2017-04-18,120.9643096923828
2017-04-19,115.01744079589844
2017-04-20,115.45136260986328
2017-04-21,114.0855941772461
2017-04-24,114.3487777709961
2017-04-25,114.09270477294922
2017-04-26,113.85796356201172
2017-04-27,114.0429229736328
2017-04-28,114.0215835571289
2017-05-01,112.99015808105467
2017-05-02,113.17507934570312
2017-05-03,112.8407211303711
2017-05-04,113.1395263671875
2017-05-05,110.29410552978516
2017-05-08,109.9206085205078
2017-05-09,109.25977325439452
2017-05-10,108.6420440673828
2017-05-11,108.2110595703125
2017-05-12,108.00994110107422
2017-05-15,108.8288116455078
2017-05-16,110.38748931884766
2017-05-17,108.41218566894533
2017-05-18,108.30445861816406
2017-05-19,109.1664047241211
2017-05-22,109.6405029296875
2017-05-23,109.20232391357422
2017-05-24,109.54708099365234
2017-05-25,110.04271697998048
2017-05-26,109.53270721435548
2017-05-30,108.98680114746094
2017-05-31,109.63330078125
2017-06-01,109.66204833984376
2017-06-02,109.2166748046875
2017-06-05,109.47525787353516
2017-06-06,109.44652557373048
2017-06-07,108.44811248779295
2017-06-08,109.25257873535156
2017-06-09,110.6891860961914
2017-06-12,111.4649429321289
2017-06-13,110.7968978881836
2017-06-14,110.48086547851562
2017-06-15,110.77536010742188
2017-06-16,111.60860443115234
2017-06-19,111.22073364257812
2017-06-20,111.29972839355467
2017-06-21,110.46649932861328
2017-06-22,110.90467071533205
2017-06-23,110.69635772705078
2017-06-26,111.50086975097656
2017-06-27,111.15606689453124
2017-06-28,111.56554412841795
2017-06-29,110.71073150634766
2017-06-30,110.49523162841795
2017-07-03,111.75226593017578
2017-07-05,110.38029479980467
2017-07-06,109.43934631347656
2017-07-07,109.85594940185548
2017-07-10,110.20075988769533
2017-07-11,110.03553771972656
2017-07-12,110.4018783569336
2017-07-13,110.35157775878906
2017-07-14,110.78975677490234
2017-07-17,109.90624237060548
2017-07-18,110.61735534667967
2017-07-19,105.96997833251952
2017-07-20,106.06336975097656
2017-07-21,105.6467742919922
2017-07-24,104.86380004882812
2017-07-25,105.0074691772461
2017-07-26,104.41128540039062
2017-07-27,104.20299530029295
2017-07-28,103.64271545410156
2017-07-31,103.9156723022461
2017-08-01,104.36819458007812
2017-08-02,103.75762939453124
2017-08-03,104.10960388183594
2017-08-04,104.26763153076172
2017-08-07,103.0537338256836
2017-08-08,103.15534210205078
2017-08-09,102.90852355957033
2017-08-10,102.9593276977539
2017-08-11,102.9593276977539
2017-08-14,103.30776977539062
2017-08-15,103.12630462646484
2017-08-16,103.43843841552734
2017-08-17,102.1318359375
2017-08-18,101.40593719482422
2017-08-21,101.86326599121094
2017-08-22,102.35684967041016
2017-08-23,103.1771240234375
2017-08-24,103.7578353881836
2017-08-25,104.33853149414062
2017-08-28,103.44568634033205
2017-08-29,103.90299224853516
2017-08-30,103.4819793701172
2017-08-31,103.82315063476562
2017-09-01,104.58533477783205
2017-09-05,103.83041381835938
2017-09-06,104.39659118652344
2017-09-07,103.72879028320312
2017-09-08,103.40213775634766
2017-09-11,105.15153503417967
2017-09-12,105.80481719970705
2017-09-13,105.97174835205078
2017-09-14,105.6451187133789
2017-09-15,105.12249755859376
2017-09-18,104.92647552490234
2017-09-19,104.81034088134766
2017-09-20,105.89192962646484
2017-09-21,105.4418716430664
2017-09-22,105.34748840332033
2017-09-25,105.8846664428711
2017-09-26,106.38550567626952
2017-09-27,105.7322235107422
2017-09-28,105.7322235107422
2017-09-29,105.31122589111328
2017-10-02,106.45808410644533
2017-10-03,106.54518127441406
2017-10-04,106.32745361328124
2017-10-05,106.50165557861328
2017-10-06,106.32745361328124
2017-10-09,106.9880142211914
2017-10-10,107.79373168945312
2017-10-11,107.15496063232422
2017-10-12,106.7266845703125
2017-10-13,106.77751922607422
2017-10-16,106.5814971923828
2017-10-17,106.3709716796875
2017-10-18,115.80023193359376
2017-10-19,116.79469299316406
2017-10-20,117.64398193359376
2017-10-23,115.81475830078124
2017-10-24,113.1507339477539
2017-10-25,111.42315673828124
2017-10-26,111.4957504272461
2017-10-27,111.55380249023438
2017-10-30,112.04741668701172
2017-10-31,111.82965087890624
2017-11-01,111.80784606933594
2017-11-02,111.31430053710938
2017-11-03,110.02944946289062
2017-11-06,109.49230194091795
2017-11-07,109.8625030517578
2017-11-08,110.02220153808594
2017-11-09,110.19080352783205
2017-11-10,109.35507202148438
2017-11-13,108.79786682128906
2017-11-14,109.1570816040039
2017-11-15,107.84479522705078
2017-11-16,109.3257064819336
2017-11-17,109.2157211303711
2017-11-20,110.3447723388672
2017-11-21,111.4004898071289
2017-11-22,111.26851654052734
2017-11-24,111.31986236572266
2017-11-27,111.42249298095705
2017-11-28,111.7817153930664
2017-11-29,112.57349395751952
2017-11-30,112.88143157958984
2017-12-01,113.46060943603516
2017-12-04,114.70694732666016
2017-12-05,113.8931655883789
2017-12-06,112.97673797607422
2017-12-07,112.5881576538086
2017-12-08,113.49728393554688
2017-12-11,113.9371566772461
2017-12-12,114.91226196289062
2017-12-13,112.83745574951172
2017-12-14,112.90343475341795
2017-12-15,111.80371856689452
2017-12-18,112.41223907470705
2017-12-19,112.33889770507812
2017-12-20,112.13362884521484
2017-12-21,111.0705795288086
2017-12-22,111.80371856689452
2017-12-26,112.04566955566406
2017-12-27,112.26560974121094
2017-12-28,112.93276977539062
2017-12-29,112.4782257080078
2018-01-02,113.08670043945312
2018-01-03,116.19522094726562
2018-01-04,118.5486068725586
2018-01-05,119.1277847290039
2018-01-08,119.84626770019533
2018-01-09,120.1102294921875
2018-01-10,120.36678314208984
2018-01-11,120.38143157958984
2018-01-12,119.60430908203124
2018-01-16,120.1248550415039
2018-01-17,123.6439208984375
2018-01-18,123.9885025024414
2018-01-19,119.0397720336914
2018-01-22,119.20843505859376
2018-01-23,121.8843765258789
2018-01-24,121.23920440673828
2018-01-25,121.31253814697266
2018-01-26,122.68353271484376
2018-01-29,122.28758239746094
2018-01-30,119.95623779296876
2018-01-31,120.0148696899414
2018-02-01,119.06179809570312
2018-02-02,116.59112548828124
2018-02-05,111.82572174072266
2018-02-06,113.88581848144533
2018-02-07,112.79346466064452
2018-02-08,109.26937103271484
2018-02-09,110.69087982177734
2018-02-12,112.0901107788086
2018-02-13,111.60887908935548
2018-02-14,114.57770538330078
2018-02-15,115.50316619873048
2018-02-16,115.62902069091795
2018-02-20,114.87383270263672
2018-02-21,113.98545837402344
2018-02-22,113.40797424316406
2018-02-23,115.14039611816406
2018-02-26,117.4059066772461
2018-02-27,115.9029769897461
2018-02-28,115.36991119384766
2018-03-01,113.87438201904295
2018-03-02,114.37783813476562
2018-03-05,116.1990966796875
2018-03-06,115.28848266601562
2018-03-07,117.21339416503906
2018-03-08,115.65126037597656
2018-03-09,117.94635009765624
2018-03-12,118.64967346191406
2018-03-13,117.95375061035156
2018-03-14,117.06533813476562
2018-03-15,118.16844940185548
2018-03-16,118.64967346191406
2018-03-19,116.49525451660156
2018-03-20,115.64383697509766
2018-03-21,116.0066146850586
2018-03-22,112.6009750366211
2018-03-23,110.23181915283205
2018-03-26,113.5486297607422
2018-03-27,112.4677276611328
2018-03-28,112.91931915283205
2018-03-29,113.59302520751952
2018-04-02,111.10546112060548
2018-04-03,110.94257354736328
2018-04-04,114.1038818359375
2018-04-05,114.03723907470705
2018-04-06,111.47563934326172
2018-04-09,113.045166015625
2018-04-10,115.04415130615234
2018-04-11,115.0219268798828
2018-04-12,117.0282974243164
2018-04-13,116.02143096923828
2018-04-16,116.89507293701172
2018-04-17,119.1309051513672
2018-04-18,110.15780639648438
2018-04-19,109.35081481933594
2018-04-20,107.27779388427734
2018-04-23,107.9885482788086
2018-04-24,107.76644134521484
2018-04-25,108.04776000976562
2018-04-26,108.62523651123048
2018-04-27,108.44754791259766
2018-04-30,107.32222747802734
2018-05-01,107.3518295288086
2018-05-02,105.46392059326172
2018-05-03,105.1233367919922
2018-05-04,106.54483795166016
2018-05-07,106.03399658203124
2018-05-08,105.87113189697266
2018-05-09,106.75442504882812
2018-05-10,107.97461700439452
2018-05-11,107.89974975585938
2018-05-14,108.01953125
2018-05-15,107.60033416748048
2018-05-16,108.26656341552734
2018-05-17,108.16922760009766
2018-05-18,107.85484313964844
2018-05-21,108.91033935546876
2018-05-22,108.61090087890624
2018-05-23,108.29650115966795
2018-05-24,107.84735870361328
2018-05-25,107.52547454833984
2018-05-29,105.71392822265624
2018-05-30,106.76193237304688
2018-05-31,105.78128051757812
2018-06-01,106.2603759765625
2018-06-04,107.07633972167967
2018-06-05,107.57038879394533
2018-06-06,108.32645416259766
2018-06-07,108.8130111694336
2018-06-08,109.39691162109376
2018-06-11,109.72628784179688
2018-06-12,109.9433822631836
2018-06-13,109.55409240722656
2018-06-14,108.69325256347656
2018-06-15,108.8354721069336
2018-06-18,108.15425872802734
2018-06-19,107.72008514404295
2018-06-20,106.76939392089844
2018-06-21,105.73638916015624
2018-06-22,105.75881958007812
2018-06-25,103.89488220214844
2018-06-26,104.1119613647461
2018-06-27,102.91425323486328
2018-06-28,104.83059692382812
2018-06-29,104.5760726928711
2018-07-02,104.69586181640624
2018-07-03,104.478759765625
2018-07-05,105.87112426757812
2018-07-06,106.65711975097656
2018-07-09,108.08687591552734
2018-07-10,108.32645416259766
2018-07-11,108.49861145019533
2018-07-12,109.62899017333984
2018-07-13,109.21724700927734
2018-07-16,108.88787841796876
2018-07-17,107.41317749023438
2018-07-18,108.18423461914062
2018-07-19,111.7175064086914
2018-07-20,109.55409240722656
2018-07-23,109.06753540039062
2018-07-24,109.57659149169922
2018-07-25,109.7562484741211
2018-07-26,109.82360076904295
2018-07-27,108.6558074951172
2018-07-30,108.91033935546876
2018-07-31,108.49115753173828
2018-08-01,107.42068481445312
2018-08-02,107.01644897460938
2018-08-03,110.56470489501952
2018-08-06,109.31458282470705
2018-08-07,110.0481948852539
2018-08-08,109.95830535888672
2018-08-09,109.54216766357422
2018-08-10,109.3227310180664
2018-08-13,107.98345184326172
2018-08-14,108.47528839111328
2018-08-15,108.89143371582033
2018-08-16,109.97348022460938
2018-08-17,110.5182647705078
2018-08-20,110.8587646484375
2018-08-21,110.4501724243164
2018-08-22,109.89778900146484
2018-08-23,109.99617004394533
2018-08-24,110.50314331054688
2018-08-27,110.99494934082033
2018-08-28,110.9193115234375
2018-08-29,111.63813018798828
2018-08-30,110.41990661621094
2018-08-31,110.83606719970705
2018-09-04,110.2307586669922
2018-09-05,110.9722671508789
2018-09-06,110.7679672241211
2018-09-07,110.05671691894533
2018-09-10,110.20803833007812
2018-09-11,110.8436508178711
2018-09-12,110.9041748046875
2018-09-13,112.70503997802734
2018-09-14,112.23590087890624
2018-09-17,111.9407958984375
2018-09-18,112.40991973876952
2018-09-19,112.78824615478516
2018-09-20,114.36970520019533
2018-09-21,114.5210189819336
2018-09-24,113.52222442626952
2018-09-25,112.67477416992188
2018-09-26,114.71776580810548
2018-09-27,114.634521484375
2018-09-28,114.4150848388672
2018-10-01,115.76950073242188
2018-10-02,116.33702087402344
2018-10-03,115.93598175048828
2018-10-04,114.49076080322266
2018-10-05,112.76558685302734
2018-10-08,112.2812957763672
2018-10-09,111.4111328125
2018-10-10,107.96831512451172
2018-10-11,105.19135284423828
2018-10-12,106.57606506347656
2018-10-15,106.78792572021484
2018-10-16,109.8070068359375
2018-10-17,101.43074798583984
2018-10-18,98.78241729736328
2018-10-19,97.68524932861328
2018-10-22,98.38138580322266
2018-10-23,99.28180694580078
2018-10-24,96.25515747070312
2018-10-25,95.68009948730467
2018-10-26,94.42404174804688
2018-10-29,90.5272216796875
2018-10-30,87.31897735595703
2018-10-31,87.34166717529297
2018-11-01,88.4010009765625
2018-11-02,87.52326965332031
2018-11-05,90.8450164794922
2018-11-06,93.16041564941406
2018-11-07,94.4618682861328
2018-11-08,94.54615020751952
2018-11-09,94.66876983642578
2018-11-12,92.6457290649414
2018-11-13,92.59973907470705
2018-11-14,92.10930633544922
2018-11-15,93.05953979492188
2018-11-16,93.15916442871094
2018-11-19,92.19363403320312
2018-11-20,89.81043243408203
2018-11-21,90.86026000976562
2018-11-23,89.8027572631836
2018-11-26,91.618896484375
2018-11-27,91.9790496826172
2018-11-28,94.25494384765624
2018-11-29,93.0901870727539
2018-11-30,95.22816467285156
2018-12-03,96.02511596679688
2018-12-04,93.1821517944336
2018-12-06,94.95230865478516
2018-12-07,91.45030975341795
2018-12-10,92.82199096679688
2018-12-11,92.63807678222656
2018-12-12,92.84497833251952
2018-12-13,92.51546478271484
2018-12-14,91.87942504882812
2018-12-17,88.96747589111328
2018-12-18,89.38895416259766
2018-12-19,89.22037506103516
2018-12-20,86.60728454589844
2018-12-21,85.01338958740234
2018-12-24,82.43095397949219
2018-12-26,85.35822296142578
2018-12-27,87.1896743774414
2018-12-28,86.61494445800781
2018-12-31,87.10537719726562
2019-01-02,88.28548431396484
2019-01-03,86.52299499511719
2019-01-04,89.90237426757812
2019-01-07,90.53842163085938
2019-01-08,91.82579803466795
2019-01-09,92.48480224609376
2019-01-10,93.32774353027344
2019-01-11,93.07485961914062
2019-01-14,92.25492095947266
2019-01-15,93.28177642822266
2019-01-16,93.19747924804688
2019-01-17,93.6342544555664
2019-01-18,94.88335418701172
2019-01-22,93.88713836669922
2019-01-23,101.8336944580078
2019-01-24,101.5578155517578
2019-01-25,102.66128540039062
2019-01-28,102.89118957519533
2019-01-29,102.9371566772461
2019-01-30,102.97547149658205
2019-01-31,103.00611877441406
2019-02-01,102.76091003417967
2019-02-04,103.5961685180664
2019-02-05,103.87201690673828
2019-02-06,104.46209716796876
2019-02-07,103.25273895263672
2019-02-08,103.65585327148438
2019-02-11,103.8729248046875
2019-02-12,105.46990203857422
2019-02-13,106.6094970703125
2019-02-14,105.80325317382812
2019-02-15,107.00484466552734
2019-02-19,107.52425384521484
2019-02-20,106.98160552978516
2019-02-21,106.85752868652344
2019-02-22,107.95063018798828
2019-02-25,108.1134262084961
2019-02-26,108.31499481201172
2019-02-27,107.88859558105467
2019-02-28,107.08235168457033
2019-03-01,107.91187286376952
2019-03-04,107.31493377685548
2019-03-05,106.8885498046875
2019-03-06,106.1908721923828
2019-03-07,104.93499755859376
2019-03-08,104.72566986083984
2019-03-11,106.75676727294922
2019-03-12,107.19864654541016
2019-03-13,107.41571044921876
2019-03-14,107.59400177001952
2019-03-15,108.09016418457033
2019-03-18,108.69483184814452
2019-03-19,108.91190338134766
2019-03-20,108.22195434570312
2019-03-21,109.6483917236328
2019-03-22,108.1056671142578
2019-03-25,107.8963623046875
2019-03-26,108.70260620117188
2019-03-27,107.94287109375
2019-03-28,108.47003173828124
2019-03-29,109.3847885131836
2019-04-01,111.0903091430664
2019-04-02,110.85774993896484
2019-04-03,111.34612274169922
2019-04-04,110.68719482421876
2019-04-05,111.07481384277344
2019-04-08,111.1600570678711
2019-04-09,110.16779327392578
2019-04-10,110.87322998046876
2019-04-11,111.46240234375
2019-04-12,111.90430450439452
2019-04-15,111.55543518066406
2019-04-16,112.51673889160156
2019-04-17,107.8420867919922
2019-04-18,108.7878875732422
2019-04-22,107.67155456542967
2019-04-23,108.87312316894533
2019-04-24,108.49327850341795
2019-04-25,107.47000122070312
2019-04-26,108.09793090820312
2019-04-29,107.79558563232422
2019-04-30,108.74134063720705
2019-05-01,108.96617889404295
2019-05-02,108.21422576904295
2019-05-03,108.72586822509766
2019-05-06,108.82662200927734
2019-05-07,106.7025146484375
2019-05-08,106.98160552978516
2019-05-09,106.165771484375
2019-05-10,106.15007019042967
2019-05-13,103.0907745361328
2019-05-14,104.57335662841795
2019-05-15,105.42839813232422
2019-05-16,106.58938598632812
2019-05-17,105.36563873291016
2019-05-20,105.99320220947266
2019-05-21,107.0364990234375
2019-05-22,106.95806121826172
2019-05-23,103.85169219970705
2019-05-24,103.76538848876952
2019-05-28,102.33772277832033
2019-05-29,101.73370361328124
2019-05-30,101.63956451416016
2019-05-31,99.61572265625
2019-06-03,100.61980438232422
2019-06-04,104.0870132446289
2019-06-05,103.14568328857422
2019-06-06,103.71831512451172
2019-06-07,104.57335662841795
2019-06-10,105.69512176513672
2019-06-11,106.644287109375
2019-06-12,105.7970962524414
2019-06-13,106.49524688720705
2019-06-14,106.01671600341795
2019-06-17,105.85985565185548
2019-06-18,106.98162078857422
2019-06-19,107.53070831298828
2019-06-20,108.91915893554688
2019-06-21,109.19369506835938
2019-06-24,109.31136322021484
2019-06-25,108.53478240966795
2019-06-26,108.6602783203125
2019-06-27,108.6602783203125
2019-06-28,108.17395782470705
2019-07-01,109.72710418701172
2019-07-02,109.99384307861328
2019-07-03,111.029296875
2019-07-05,110.9037628173828
2019-07-08,110.26838684082033
2019-07-09,109.2956771850586
2019-07-10,110.18993377685548
2019-07-11,110.79397583007812
2019-07-12,111.97059631347656
2019-07-15,112.42559051513672
2019-07-16,112.59033966064452
2019-07-17,112.22949981689452
2019-07-18,117.37539672851562
2019-07-19,117.41461944580078
2019-07-22,117.46167755126952
2019-07-23,117.9637222290039
2019-07-24,117.68917846679688
2019-07-25,117.97156524658205
2019-07-26,118.7324676513672
2019-07-29,118.35592651367188
2019-07-30,117.4852066040039
2019-07-31,116.28501892089844
2019-08-01,117.9166488647461
2019-08-02,115.5084228515625
2019-08-05,110.4174346923828
2019-08-06,110.39389038085938
2019-08-07,109.12310791015624
2019-08-08,111.19461822509766
2019-08-09,108.043701171875
2019-08-12,106.09123992919922
2019-08-13,107.77384185791016
2019-08-14,104.1705322265625
2019-08-15,104.70230102539062
2019-08-16,106.16267395019533
2019-08-19,107.1785888671875
2019-08-20,105.55948638916016
2019-08-21,106.55158996582033
2019-08-22,106.60714721679688
2019-08-23,102.837158203125
2019-08-26,103.17049407958984
2019-08-27,104.10704803466795
2019-08-28,105.3689956665039
2019-08-29,107.0516128540039
2019-08-30,107.56749725341795
2019-09-03,106.43252563476562
2019-09-04,108.19448852539062
2019-09-05,111.88512420654295
2019-09-06,111.56764221191406
2019-09-09,113.17880249023438
2019-09-10,115.12334442138672
2019-09-11,113.97248077392578
2019-09-12,113.98837280273438
2019-09-13,114.02803802490234
2019-09-16,113.08357238769533
2019-09-17,112.86132049560548
2019-09-18,112.87720489501952
2019-09-19,113.47248077392578
2019-09-20,112.60733795166016
2019-09-23,112.75814819335938
2019-09-24,112.44861602783205
2019-09-25,113.62326049804688
2019-09-26,113.93280029296876
2019-09-27,113.6867446899414
2019-09-30,115.4169921875
2019-10-01,114.02013397216795
2019-10-02,112.45655822753906
2019-10-03,112.71849822998048
2019-10-04,113.48833465576172
2019-10-07,112.13115692138672
2019-10-08,109.8294906616211
2019-10-09,110.85333251953124
2019-10-10,112.01211547851562
2019-10-11,113.30579376220705
2019-10-14,112.73435974121094
2019-10-15,113.49629974365234
2019-10-16,112.7899169921875
2019-10-17,106.55950164794922
2019-10-18,106.42459106445312
2019-10-21,105.22612762451172
2019-10-22,106.32141876220705
2019-10-23,106.65476989746094
2019-10-24,106.4087142944336
2019-10-25,107.49606323242188
2019-10-28,107.9167022705078
2019-10-29,106.21029663085938
2019-10-30,107.34527587890624
2019-10-31,106.13884735107422
2019-11-01,107.56749725341795
2019-11-04,109.26597595214844
2019-11-05,109.4405746459961
2019-11-06,110.14695739746094
2019-11-07,110.57254791259766
2019-11-08,110.50831604003906
2019-11-11,108.78978729248048
2019-11-12,108.88614654541016
2019-11-13,107.99475860595705
2019-11-14,107.60928344726562
2019-11-15,107.93053436279295
2019-11-18,107.85824584960938
2019-11-19,108.02688598632812
2019-11-20,106.96685028076172
2019-11-21,107.4808120727539
2019-11-22,107.88233184814452
2019-11-25,109.19131469726562
2019-11-26,108.48463439941406
2019-11-27,107.42459869384766
2019-11-29,107.97068786621094
2019-12-02,106.73396301269533
2019-12-03,106.09954071044922
2019-12-04,105.99517822265624
2019-12-05,105.930908203125
2019-12-06,106.98291015625
2019-12-09,107.54505920410156
2019-12-10,107.53702545166016
2019-12-11,107.41655731201172
2019-12-12,108.66932678222656
2019-12-13,107.7779541015625
2019-12-16,107.71369934082033
2019-12-17,107.78594970703124
2019-12-18,107.93856811523438
2019-12-19,108.05900573730467
2019-12-20,108.88614654541016
2019-12-23,108.8540496826172
2019-12-24,108.3962860107422
2019-12-26,108.34007263183594
2019-12-27,108.62918853759766
2019-12-30,106.65367126464844
2019-12-31,107.64141845703124
2020-01-02,108.74964141845705
2020-01-03,107.88233184814452
2020-01-06,107.6895980834961
2020-01-07,107.76187133789062
2020-01-08,108.66130065917967
2020-01-09,109.8096694946289
2020-01-10,109.76950073242188
2020-01-13,109.6972427368164
2020-01-14,109.07085418701172
2020-01-15,109.71331024169922
2020-01-16,110.80545806884766
2020-01-17,111.07048034667967
2020-01-21,111.76107788085938
2020-01-22,115.5514907836914
2020-01-23,114.73240661621094
2020-01-24,112.87733459472656
2020-01-27,111.31941223144533
2020-01-28,112.06626892089844
2020-01-29,110.57254791259766
2020-01-30,109.83374786376952
2020-01-31,115.42301940917967
2020-02-03,117.46277618408205
2020-02-04,119.74343872070312
2020-02-05,125.54150390625
2020-02-06,125.88681030273438
2020-02-07,124.48302459716795
2020-02-10,125.31067657470705
2020-02-11,124.5398406982422
2020-02-12,126.0247573852539
2020-02-13,125.2133331298828
2020-02-14,122.28404235839844
2020-02-18,122.6085968017578
2020-02-19,122.41383361816406
2020-02-20,122.70596313476562
2020-02-21,121.58617401123048
2020-02-24,118.81916809082033
2020-02-25,114.9891586303711
2020-02-26,113.39875030517578
2020-02-27,108.01079559326172
2020-02-28,105.60891723632812
2020-03-02,108.97640228271484
2020-03-03,104.59464263916016
2020-03-04,108.9114761352539
2020-03-05,105.12205505371094
2020-03-06,103.6452407836914
2020-03-09,95.59576416015624
2020-03-10,101.2433853149414
2020-03-11,95.72559356689452
2020-03-12,83.42414855957031
2020-03-13,87.59496307373047
2020-03-16,80.39749145507812
2020-03-17,86.54008483886719
2020-03-18,84.02462768554688
2020-03-19,81.4198989868164
2020-03-20,77.40327453613281
2020-03-23,76.90017700195312
2020-03-24,85.5906982421875
2020-03-25,85.89093017578125
2020-03-26,91.60347747802734
2020-03-27,87.65987396240234
2020-03-30,91.63592529296876
2020-03-31,90.0130386352539
2020-04-01,85.3147964477539
2020-04-02,89.25841522216797
2020-04-03,86.28853607177734
2020-04-06,93.1695556640625
2020-04-07,93.26692199707033
2020-04-08,96.79669189453124
2020-04-09,98.58997344970705
2020-04-13,98.30596923828124
2020-04-14,100.5455322265625
2020-04-15,96.30982208251952
2020-04-16,93.90796661376952
2020-04-17,97.47017669677734
2020-04-20,97.70550537109376
2020-04-21,94.7437515258789
2020-04-22,96.81289672851562
2020-04-23,98.46824645996094
2020-04-24,101.20281219482422
2020-04-27,102.1765365600586
2020-04-28,102.46054077148438
2020-04-29,104.42423248291016
2020-04-30,101.8844223022461
2020-05-01,98.89019775390624
2020-05-04,98.73603057861328
2020-05-05,99.46633911132812
2020-05-06,99.94508361816406
2020-05-07,99.69015502929688
2020-05-08,101.137451171875
2020-05-11,100.80851745605467
2020-05-12,98.89250946044922
2020-05-13,95.1673812866211
2020-05-14,96.17061614990234
2020-05-15,96.1952896118164
2020-05-18,99.9615249633789
2020-05-19,98.91716766357422
2020-05-20,99.81351470947266
2020-05-21,97.95504760742188
2020-05-22,97.35475158691406
2020-05-26,100.12599182128906
2020-05-27,103.23435974121094
2020-05-28,102.40381622314452
2020-05-29,102.70807647705078
2020-06-01,102.6998519897461
2020-06-02,103.61263275146484
2020-06-03,106.12073516845705
